no;bagian;fungsi;nama;nopek;january_training;january_sertifikasi_kompetensi;january_mobile_learning;february_training;february_sertifikasi_kompetensi;february_mobile_learning;march_training;march_sertifikasi_kompetensi;march_mobile_learning;april_training;april_sertifikasi_kompetensi;april_mobile_learning;may_training;may_sertifikasi_kompetensi;may_mobile_learning;june_training;june_sertifikasi_kompetensi;june_mobile_learning;july_training;july_sertifikasi_kompetensi;july_mobile_learning;august_training;august_sertifikasi_kompetensi;august_mobile_learning;september_training;september_sertifikasi_kompetensi;september_mobile_learning;data_issue
935;General Maintenance;Mechanical Maintenance Team;Employee_0935;ID0935;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;FALSE
936;Maintenance Area 1;Mechanical Maintenance Team;Employee_0936;ID0936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
937;Maintenance Area 1;Mechanical Maintenance Team;Employee_0937;ID0937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
938;Maintenance Area 1;Mechanical Maintenance Team;Employee_0938;ID0938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
939;Maintenance Area 1;Mechanical Maintenance Team;Employee_0939;ID0939;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;FALSE
940;Maintenance Area 1;Mechanical Maintenance Team;Employee_0940;ID0940;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
941;Maintenance Area 1;Mechanical Maintenance Team;Employee_0941;ID0941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
942;Maintenance Area 1;Mechanical Maintenance Team;Employee_0942;ID0942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
943;Maintenance Area 1;Mechanical Maintenance Team;Employee_0943;ID0943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
944;Maintenance Area 1;Mechanical Maintenance Team;Employee_0944;ID0944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;FALSE
945;Maintenance Area 1;Mechanical Maintenance Team;Employee_0945;ID0945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
946;Maintenance Area 1;Mechanical Maintenance Team;Employee_0946;ID0946;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
947;Maintenance Area 1;Mechanical Maintenance Team;Employee_0947;ID0947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
948;Maintenance Area 1;Mechanical Maintenance Team;Employee_0948;ID0948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;FALSE
949;Maintenance Area 1;Mechanical Maintenance Team;Employee_0949;ID0949;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
950;Maintenance Area 1;Mechanical Maintenance Team;Employee_0950;ID0950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
951;Maintenance Area 1;Mechanical Maintenance Team;Employee_0951;ID0951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
952;Maintenance Area 1;Mechanical Maintenance Team;Employee_0952;ID0952;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
953;Maintenance Area 1;Mechanical Maintenance Team;Employee_0953;ID0953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
954;Maintenance Area 1;Mechanical Maintenance Team;Employee_0954;ID0954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
955;Maintenance Area 1;Mechanical Maintenance Team;Employee_0955;ID0955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
956;Maintenance Area 1;Mechanical Maintenance Team;Employee_0956;ID0956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
957;Maintenance Area 2;Mechanical Maintenance Team;Employee_0957;ID0957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
958;Maintenance Area 2;Mechanical Maintenance Team;Employee_0958;ID0958;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
959;Maintenance Area 2;Mechanical Maintenance Team;Employee_0959;ID0959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
960;Maintenance Area 2;Mechanical Maintenance Team;Employee_0960;ID0960;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
961;Maintenance Area 2;Mechanical Maintenance Team;Employee_0961;ID0961;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;FALSE
962;Maintenance Area 2;Mechanical Maintenance Team;Employee_0962;ID0962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;FALSE
963;Maintenance Area 2;Mechanical Maintenance Team;Employee_0963;ID0963;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;FALSE
964;Maintenance Area 2;Mechanical Maintenance Team;Employee_0964;ID0964;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
965;Maintenance Area 2;Mechanical Maintenance Team;Employee_0965;ID0965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;FALSE
966;Maintenance Area 2;Mechanical Maintenance Team;Employee_0966;ID0966;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;FALSE
967;Maintenance Area 2;Mechanical Maintenance Team;Employee_0967;ID0967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
968;Maintenance Area 2;Mechanical Maintenance Team;Employee_0968;ID0968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
969;Maintenance Area 2;Mechanical Maintenance Team;Employee_0969;ID0969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
970;Maintenance Area 2;Mechanical Maintenance Team;Employee_0970;ID0970;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
971;Maintenance Area 2;Mechanical Maintenance Team;Employee_0971;ID0971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;FALSE
972;Maintenance Area 2;Mechanical Maintenance Team;Employee_0972;ID0972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;FALSE
973;Maintenance Area 2;Mechanical Maintenance Team;Employee_0973;ID0973;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
974;Maintenance Area 2;Mechanical Maintenance Team;Employee_0974;ID0974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
975;Maintenance Area 2;Mechanical Maintenance Team;Employee_0975;ID0975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
976;Maintenance Area 2;Mechanical Maintenance Team;Employee_0976;ID0976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
977;Maintenance Area 2;Mechanical Maintenance Team;Employee_0977;ID0977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
978;Maintenance Area 2;Mechanical Maintenance Team;Employee_0978;ID0978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
979;Maintenance Area 3;Mechanical Maintenance Team;Employee_0979;ID0979;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;FALSE
980;Maintenance Area 3;Mechanical Maintenance Team;Employee_0980;ID0980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;FALSE
981;Maintenance Area 3;Mechanical Maintenance Team;Employee_0981;ID0981;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
982;Maintenance Area 3;Mechanical Maintenance Team;Employee_0982;ID0982;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;FALSE
983;Maintenance Area 3;Mechanical Maintenance Team;Employee_0983;ID0983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;FALSE
984;Maintenance Area 3;Mechanical Maintenance Team;Employee_0984;ID0984;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
985;Maintenance Area 3;Mechanical Maintenance Team;Employee_0985;ID0985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
986;Maintenance Area 3;Mechanical Maintenance Team;Employee_0986;ID0986;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
987;Maintenance Area 3;Mechanical Maintenance Team;Employee_0987;ID0987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
988;Maintenance Area 3;Mechanical Maintenance Team;Employee_0988;ID0988;0;0;0;0;0;0;0;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
989;Maintenance Area 3;Mechanical Maintenance Team;Employee_0989;ID0989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
990;Maintenance Area 3;Mechanical Maintenance Team;Employee_0990;ID0990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;FALSE
991;Maintenance Area 3;Mechanical Maintenance Team;Employee_0991;ID0991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
992;Maintenance Area 3;Mechanical Maintenance Team;Employee_0992;ID0992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
993;Maintenance Area 3;Mechanical Maintenance Team;Employee_0993;ID0993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
994;Maintenance Area 3;Mechanical Maintenance Team;Employee_0994;ID0994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
995;Maintenance Area 3;Mechanical Maintenance Team;Employee_0995;ID0995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
996;Maintenance Area 3;Mechanical Maintenance Team;Employee_0996;ID0996;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
997;Maintenance Area 3;Mechanical Maintenance Team;Employee_0997;ID0997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
998;Maintenance Area 3;Mechanical Maintenance Team;Employee_0998;ID0998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
999;Maintenance Area 3;Mechanical Maintenance Team;Employee_0999;ID0999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1000;Maintenance Area 3;Mechanical Maintenance Team;Employee_1000;ID1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1001;Maintenance Area 3;Mechanical Maintenance Team;Employee_1001;ID1001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1002;Maintenance Area 3;Mechanical Maintenance Team;Employee_1002;ID1002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1003;Maintenance Area 3;Mechanical Maintenance Team;Employee_1003;ID1003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;FALSE
1004;Maintenance Area 3;Mechanical Maintenance Team;Employee_1004;ID1004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1005;Maintenance Area 3;Mechanical Maintenance Team;Employee_1005;ID1005;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;FALSE
1006;Maintenance Area 4;Mechanical Maintenance Team;Employee_1006;ID1006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1007;Maintenance Area 4;Mechanical Maintenance Team;Employee_1007;ID1007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1008;Maintenance Area 4;Mechanical Maintenance Team;Employee_1008;ID1008;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;FALSE
1009;Maintenance Area 4;Mechanical Maintenance Team;Employee_1009;ID1009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1010;Maintenance Area 4;Mechanical Maintenance Team;Employee_1010;ID1010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1011;Maintenance Area 4;Mechanical Maintenance Team;Employee_1011;ID1011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1012;Maintenance Area 4;Mechanical Maintenance Team;Employee_1012;ID1012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1013;Maintenance Area 4;Mechanical Maintenance Team;Employee_1013;ID1013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1014;Maintenance Area 4;Mechanical Maintenance Team;Employee_1014;ID1014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;FALSE
1015;Maintenance Area 4;Mechanical Maintenance Team;Employee_1015;ID1015;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;FALSE
1016;Maintenance Area 4;Mechanical Maintenance Team;Employee_1016;ID1016;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
1017;Maintenance Area 4;Mechanical Maintenance Team;Employee_1017;ID1017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1018;Maintenance Area 4;Mechanical Maintenance Team;Employee_1018;ID1018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1019;Maintenance Area 4;Mechanical Maintenance Team;Employee_1019;ID1019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
1020;Maintenance Area 4;Mechanical Maintenance Team;Employee_1020;ID1020;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;FALSE
1021;Maintenance Area 4;Mechanical Maintenance Team;Employee_1021;ID1021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;FALSE
1022;Maintenance Area 4;Mechanical Maintenance Team;Employee_1022;ID1022;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
1023;Maintenance Area 4;Mechanical Maintenance Team;Employee_1023;ID1023;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1024;Maintenance Area 4;Mechanical Maintenance Team;Employee_1024;ID1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;FALSE
1025;Maintenance Area 4;Mechanical Maintenance Team;Employee_1025;ID1025;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1026;Maintenance Area 4;Mechanical Maintenance Team;Employee_1026;ID1026;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
1027;Maintenance Area 4;Mechanical Maintenance Team;Employee_1027;ID1027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1028;Maintenance Area 4;Mechanical Maintenance Team;Employee_1028;ID1028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1029;Maintenance Area 4;Mechanical Maintenance Team;Employee_1029;ID1029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1030;Maintenance Area 4;Mechanical Maintenance Team;Employee_1030;ID1030;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1031;Maintenance Execution II;Electrical & Instrument Maintenance;Employee_1031;ID1031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1032;Maintenance Area 5;Electrical & Instrument Maintenance;Employee_1032;ID1032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;FALSE
1033;Maintenance Area 5;Electrical & Instrument Maintenance;Employee_1033;ID1033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1034;Maintenance Area 5;Electrical & Instrument Maintenance;Employee_1034;ID1034;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1035;Maintenance Area 5;Electrical & Instrument Maintenance;Employee_1035;ID1035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;FALSE
1036;Maintenance Area 5;Electrical & Instrument Maintenance;Employee_1036;ID1036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1037;Maintenance Area 5;Electrical & Instrument Maintenance;Employee_1037;ID1037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1038;Maintenance Area 5;Electrical & Instrument Maintenance;Employee_1038;ID1038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
1039;Maintenance Area 5;Electrical & Instrument Maintenance;Employee_1039;ID1039;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;FALSE
1040;Maintenance Area 5;Electrical & Instrument Maintenance;Employee_1040;ID1040;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1041;Maintenance Area 5;Electrical & Instrument Maintenance;Employee_1041;ID1041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1042;Maintenance Area 5;Electrical & Instrument Maintenance;Employee_1042;ID1042;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1043;Maintenance Area 5;Electrical & Instrument Maintenance;Employee_1043;ID1043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
1044;Maintenance Area 5;Electrical & Instrument Maintenance;Employee_1044;ID1044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1045;Maintenance Area 5;Electrical & Instrument Maintenance;Employee_1045;ID1045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1046;Maintenance Area 5;Electrical & Instrument Maintenance;Employee_1046;ID1046;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
1047;Maintenance Area 5;Electrical & Instrument Maintenance;Employee_1047;ID1047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1048;Maintenance Area 5;Electrical & Instrument Maintenance;Employee_1048;ID1048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1049;Maintenance Area 5;Electrical & Instrument Maintenance;Employee_1049;ID1049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;FALSE
1050;Maintenance Area 5;Electrical & Instrument Maintenance;Employee_1050;ID1050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1051;Maintenance Area 5;Electrical & Instrument Maintenance;Employee_1051;ID1051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1052;Maintenance Area 5;Electrical & Instrument Maintenance;Employee_1052;ID1052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
1053;Maintenance Area 5;Electrical & Instrument Maintenance;Employee_1053;ID1053;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1054;Maintenance Area 5;Electrical & Instrument Maintenance;Employee_1054;ID1054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1055;Maintenance Area 5;Electrical & Instrument Maintenance;Employee_1055;ID1055;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1056;Maintenance Area 5;Electrical & Instrument Maintenance;Employee_1056;ID1056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1057;Maintenance Area 5;Electrical & Instrument Maintenance;Employee_1057;ID1057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1058;Maintenance Area 5;Electrical & Instrument Maintenance;Employee_1058;ID1058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1059;Maintenance Area 5;Electrical & Instrument Maintenance;Employee_1059;ID1059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1060;Maintenance Area 6;Electrical & Instrument Maintenance;Employee_1060;ID1060;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;FALSE
1061;Maintenance Area 6;Electrical & Instrument Maintenance;Employee_1061;ID1061;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;FALSE
1062;Maintenance Area 6;Electrical & Instrument Maintenance;Employee_1062;ID1062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;FALSE
1063;Maintenance Area 6;Electrical & Instrument Maintenance;Employee_1063;ID1063;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1064;Maintenance Area 6;Electrical & Instrument Maintenance;Employee_1064;ID1064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
1065;Maintenance Area 6;Electrical & Instrument Maintenance;Employee_1065;ID1065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1066;Maintenance Area 6;Electrical & Instrument Maintenance;Employee_1066;ID1066;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1067;Maintenance Area 6;Electrical & Instrument Maintenance;Employee_1067;ID1067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1068;Maintenance Area 6;Electrical & Instrument Maintenance;Employee_1068;ID1068;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1069;Maintenance Area 6;Electrical & Instrument Maintenance;Employee_1069;ID1069;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;FALSE
1070;Maintenance Area 6;Electrical & Instrument Maintenance;Employee_1070;ID1070;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;FALSE
1071;Maintenance Area 6;Electrical & Instrument Maintenance;Employee_1071;ID1071;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;FALSE
1072;Maintenance Area 6;Electrical & Instrument Maintenance;Employee_1072;ID1072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1073;Maintenance Area 6;Electrical & Instrument Maintenance;Employee_1073;ID1073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1074;Maintenance Area 6;Electrical & Instrument Maintenance;Employee_1074;ID1074;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;FALSE
1075;Maintenance Area 6;Electrical & Instrument Maintenance;Employee_1075;ID1075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
