no,nama_pekerja,id_pekerja,bagian,fungsi,start_date,end_date,bulan,lokasi,dur,training_id,nama_pelatihan,layering,gender,sumber_data,educational_establishment,skill_group,jenis_pelatihan,valid_for_'year,expire_date,month_ed,year_ed,status,nama_lembaga/provider_sertifikasi,tgl_terima__sertifikat,data_issue
1162,Employee_0675,ID0675,GTO RFCC,Processing Line C,2025-07-28,2025-07-30,July,Jakarta,3,4724,Process Safety Asset Integrity Management System (PSAIMS) Awareness,Jr. Staff,Male,SAP,Training,Production Group,HSSE Training,NULL,2025-07-30,7,2025,Aktif,NULL,NULL,False
1163,Employee_0688,ID0688,GTO RFCC,Processing Line C,2025-07-28,2025-07-30,July,Cilacap,3,4724,Process Safety Asset Integrity Management System (PSAIMS) Awareness,Jr. Staff,Male,SAP,Training,Production Group,HSSE Training,NULL,2025-07-30,7,2025,Aktif,NULL,NULL,False
1164,Employee_0697,ID0697,GTO RFCC,Processing Line C,2025-07-28,2025-07-30,July,Cilacap,3,4724,Process Safety Asset Integrity Management System (PSAIMS) Awareness,Jr. Staff,Male,SAP,Training,Production Group,HSSE Training,NULL,2025-07-30,7,2025,Aktif,NULL,NULL,False
1165,Employee_1008,ID1008,Maintenance Area 4,Mechanical Maintenance Team,2025-07-28,2025-07-28,July,Jakarta,1,4533,Sertifikasi Kader Norma Ketenagakerjaan,Staff,Male,SAP,Sertifikasi Kompetensi,Maintenance Group,Certification,NULL,2025-07-28,7,2025,Aktif,NULL,NULL,False
1166,Employee_0850,ID0850,Planning & Scheduling,Maintenance Strategy & Planning,2025-07-28,2025-07-28,July,Jakarta,1,4533,Sertifikasi Kader Norma Ketenagakerjaan,Staff,Male,SAP,Sertifikasi Kompetensi,Maintenance Group,Certification,NULL,2025-07-28,7,2025,Aktif,NULL,NULL,False
1167,Employee_0943,ID0943,Maintenance Area 1,Mechanical Maintenance Team,2025-07-28,2025-07-30,July,Jakarta,3,4724,Process Safety Asset Integrity Management System (PSAIMS) Awareness,Jr. Staff,Male,SAP,Training,Maintenance Group,HSSE Training,NULL,2025-07-30,7,2025,Aktif,NULL,NULL,False
1168,Employee_1314,ID1314,Project Engineering,Engineering & Innovation,2025-07-28,2025-07-30,July,Jakarta,3,4724,Process Safety Asset Integrity Management System (PSAIMS) Awareness,Staff,Male,SAP,Training,engineering Group,HSSE Training,NULL,2025-07-30,7,2025,Aktif,NULL,NULL,False
1169,Employee_0950,ID0950,Maintenance Area 1,Mechanical Maintenance Team,2025-07-28,2025-07-30,July,Bandung,3,4724,Process Safety Asset Integrity Management System (PSAIMS) Awareness,Jr. Staff,Male,SAP,Training,Maintenance Group,HSSE Training,NULL,2025-07-30,7,2025,Aktif,NULL,NULL,False
1170,Employee_0962,ID0962,Maintenance Area 2,Mechanical Maintenance Team,2025-07-28,2025-07-30,July,Cilacap,3,4724,Process Safety Asset Integrity Management System (PSAIMS) Awareness,Jr. Staff,Male,SAP,Training,Maintenance Group,HSSE Training,NULL,2025-07-30,7,2025,Aktif,NULL,NULL,False
1171,Employee_0965,ID0965,Maintenance Area 2,Mechanical Maintenance Team,2025-07-28,2025-07-30,July,Purwokerto,3,4724,Process Safety Asset Integrity Management System (PSAIMS) Awareness,Staff,Male,SAP,Training,Maintenance Group,HSSE Training,NULL,2025-07-30,7,2025,Aktif,NULL,NULL,False
1172,Employee_0972,ID0972,Maintenance Area 2,Mechanical Maintenance Team,2025-07-28,2025-07-30,July,Jakarta,3,4724,Process Safety Asset Integrity Management System (PSAIMS) Awareness,Jr. Staff,Male,SAP,Training,Maintenance Group,HSSE Training,NULL,2025-07-30,7,2025,Aktif,NULL,NULL,False
1173,Employee_1019,ID1019,Maintenance Area 4,Mechanical Maintenance Team,2025-07-28,2025-07-30,July,Palembang,3,4724,Process Safety Asset Integrity Management System (PSAIMS) Awareness,Jr. Staff,Male,SAP,Training,Maintenance Group,HSSE Training,NULL,2025-07-30,7,2025,Aktif,NULL,NULL,False
1174,Employee_1156,ID1156,Turn Around Area-I,Shutdown & Major Maintenance,2025-07-28,2025-07-28,July,Cilacap,1,4533,Sertifikasi Kader Norma Ketenagakerjaan,Staff,Male,SAP,Sertifikasi Kompetensi,Maintenance Group,Certification,NULL,2025-07-28,7,2025,Aktif,NULL,NULL,False
1175,Employee_1167,ID1167,Equipment Overhaul,Shutdown & Major Maintenance,2025-07-28,2025-07-28,July,Purwokerto,1,4533,Sertifikasi Kader Norma Ketenagakerjaan,Staff,Male,SAP,Sertifikasi Kompetensi,Maintenance Group,Certification,NULL,2025-07-28,7,2025,Aktif,NULL,NULL,False
1176,Employee_1340,ID1340,Plant Reliability,Asset Reliability Management,2025-07-28,2025-07-28,July,Purwokerto,1,4533,Sertifikasi Kader Norma Ketenagakerjaan,Staff,Male,SAP,Sertifikasi Kompetensi,Maintenance Group,Certification,NULL,2025-07-28,7,2025,Aktif,NULL,NULL,False
1177,Employee_1313,ID1313,Project Engineering,Engineering & Innovation,2025-07-28,2025-07-30,July,Jakarta,3,4724,Process Safety Asset Integrity Management System (PSAIMS) Awareness,Staff,Male,SAP,Training,engineering Group,HSSE Training,NULL,2025-07-30,7,2025,Aktif,NULL,NULL,False
1178,Employee_1107,ID1107,Maintenance Area 7,Electrical & Instrument Maintenance,2025-07-28,2025-07-30,July,Jakarta,3,4724,Process Safety Asset Integrity Management System (PSAIMS) Awareness,Jr. Staff,Male,SAP,Training,Maintenance Group,HSSE Training,NULL,2025-07-30,7,2025,Aktif,NULL,NULL,False
1179,Employee_0765,ID0765,Utilities,Processing Line C,2025-07-28,2025-07-30,July,Jakarta,3,4724,Process Safety Asset Integrity Management System (PSAIMS) Awareness,Jr. Staff,Male,SAP,Training,Production Group,HSSE Training,NULL,2025-07-30,7,2025,Aktif,NULL,NULL,False
1180,Employee_0797,ID0797,Utilities,Processing Line C,2025-07-28,2025-07-30,July,Jakarta,3,4724,Process Safety Asset Integrity Management System (PSAIMS) Awareness,Staff,Male,SAP,Training,Production Group,HSSE Training,NULL,2025-07-30,7,2025,Aktif,NULL,NULL,False
1181,Employee_0707,ID0707,Utilities,Processing Line C,2025-07-28,2025-07-28,July,Jakarta,1,4533,Sertifikasi Kader Norma Ketenagakerjaan,Sr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-07-28,7,2025,Aktif,NULL,NULL,False
1182,Employee_1206,ID1206,Laboratory,Engineering & Innovation,2025-07-28,2025-07-28,July,Jakarta,1,4533,Sertifikasi Kader Norma Ketenagakerjaan,Staff,Male,SAP,Sertifikasi Kompetensi,engineering Group,Certification,NULL,2025-07-28,7,2025,Aktif,NULL,NULL,False
1183,Employee_1252,ID1252,Laboratory,Engineering & Innovation,2025-07-28,2025-07-30,July,Jakarta,3,4724,Process Safety Asset Integrity Management System (PSAIMS) Awareness,Staff,Male,SAP,Training,engineering Group,HSSE Training,NULL,2025-07-30,7,2025,Aktif,NULL,NULL,False
1184,Employee_0756,ID0756,Utilities,Processing Line C,2025-07-28,2025-07-30,July,Purwokerto,3,4724,Process Safety Asset Integrity Management System (PSAIMS) Awareness,Jr. Staff,Male,SAP,Training,Production Group,HSSE Training,NULL,2025-07-30,7,2025,Aktif,NULL,NULL,False
1185,Employee_1235,ID1235,Laboratory,Engineering & Innovation,2025-07-28,2025-07-30,July,Yogyakarta,3,4724,Process Safety Asset Integrity Management System (PSAIMS) Awareness,Staff,Male,SAP,Training,engineering Group,HSSE Training,NULL,2025-07-30,7,2025,Aktif,NULL,NULL,False
1186,Employee_1462,ID1462,Legal Counsel,Corporate Services,2025-07-28,2025-07-28,July,Jakarta,1,4533,Sertifikasi Kader Norma Ketenagakerjaan,Staff,Male,SAP,Sertifikasi Kompetensi,Supporting Group,Certification,NULL,2025-07-28,7,2025,Aktif,NULL,NULL,False
1187,Employee_1038,ID1038,Maintenance Area 5,Electrical & Instrument Maintenance,2025-07-28,2025-07-30,July,Cilacap,3,4724,Process Safety Asset Integrity Management System (PSAIMS) Awareness,Staff,Male,SAP,Training,Maintenance Group,HSSE Training,NULL,2025-07-30,7,2025,Aktif,NULL,NULL,False
1188,Employee_0020,ID0020,Fuel Oil Complex I,Processing Line A,2025-07-28,2025-07-30,July,Jakarta,3,4724,Process Safety Asset Integrity Management System (PSAIMS) Awareness,Jr. Staff,Male,SAP,Training,Production Group,HSSE Training,NULL,2025-07-30,7,2025,Aktif,NULL,NULL,False
1189,Employee_0053,ID0053,Fuel Oil Complex I,Processing Line A,2025-07-28,2025-07-30,July,Purwokerto,3,4724,Process Safety Asset Integrity Management System (PSAIMS) Awareness,Jr. Staff,Male,SAP,Training,Production Group,HSSE Training,NULL,2025-07-30,7,2025,Aktif,NULL,NULL,False
1190,Employee_1459,ID1459,Workforce Services,Human Capital & Talent,2025-07-28,2025-07-28,July,Jakarta,1,4533,Sertifikasi Kader Norma Ketenagakerjaan,Staff,Female,SAP,Sertifikasi Kompetensi,Supporting Group,Certification,NULL,2025-07-28,7,2025,Aktif,NULL,NULL,False
1191,Employee_0119,ID0119,Fuel Oil Complex II,Processing Line A,2025-07-28,2025-07-30,July,Palembang,3,4724,Process Safety Asset Integrity Management System (PSAIMS) Awareness,Jr. Staff,Male,SAP,Training,Production Group,HSSE Training,NULL,2025-07-30,7,2025,Aktif,NULL,NULL,False
1192,Employee_0637,ID0637,Utilities RFCC,Processing Line C,2025-07-28,2025-07-31,July,Cilacap,4,3409,Basic Safety For Refinery (BSR),Jr. Staff,Male,SAP,Training,Production Group,HSSE Training,NULL,2025-07-31,7,2025,Aktif,NULL,NULL,False
1193,Employee_1046,ID1046,Maintenance Area 5,Electrical & Instrument Maintenance,2025-07-30,2025-07-30,July,Palembang,1,4533,Sertifikasi Kader Norma Ketenagakerjaan,Jr. Staff,Female,SAP,Sertifikasi Kompetensi,Maintenance Group,Certification,NULL,2025-07-30,7,2025,Aktif,NULL,NULL,False
1194,Employee_1473,ID1473,Asset Operation,Corporate Services,2025-07-30,2025-07-30,July,Purwokerto,1,4533,Sertifikasi Kader Norma Ketenagakerjaan,Staff,Female,SAP,Sertifikasi Kompetensi,Supporting Group,Certification,NULL,2025-07-30,7,2025,Aktif,NULL,NULL,False
1195,Employee_1343,ID1343,OPI,Operational Performance Improvement,2025-07-30,2025-07-30,July,Jakarta,1,4533,Sertifikasi Kader Norma Ketenagakerjaan,Staff,Male,SAP,Sertifikasi Kompetensi,Supporting Group,Certification,NULL,2025-07-30,7,2025,Aktif,NULL,NULL,False
1196,Employee_1315,ID1315,Project Engineering,Engineering & Innovation,2025-07-30,2025-07-30,July,Jakarta,1,4533,Sertifikasi Kader Norma Ketenagakerjaan,Staff,Male,SAP,Sertifikasi Kompetensi,engineering Group,Certification,NULL,2025-07-30,7,2025,Aktif,NULL,NULL,False
1197,Employee_0224,ID0224,Oil Movement 60 & NBM,Processing Line A,2025-07-30,2025-07-30,July,Jakarta,1,4533,Sertifikasi Kader Norma Ketenagakerjaan,Sr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-07-30,7,2025,Aktif,NULL,NULL,False
1198,Employee_1384,ID1384,Safety,"Health, Safety & Environment",2025-07-30,2025-07-30,July,Jakarta,1,4533,Sertifikasi Kader Norma Ketenagakerjaan,Staff,Female,SAP,Sertifikasi Kompetensi,HSSE Group,Certification,NULL,2025-07-30,7,2025,Aktif,NULL,NULL,False
1199,Employee_1419,ID1419,Inventory Control,Supply Chain & Procurement,2025-07-30,2025-07-30,July,Purwokerto,1,4533,Sertifikasi Kader Norma Ketenagakerjaan,Staff,Male,SAP,Sertifikasi Kompetensi,Supporting Group,Certification,NULL,2025-07-30,7,2025,Aktif,NULL,NULL,False
1200,Employee_0288,ID0288,SRU & IPAL,Processing Line B,2025-07-30,2025-07-30,July,Palembang,1,4533,Sertifikasi Kader Norma Ketenagakerjaan,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-07-30,7,2025,Aktif,NULL,NULL,False
1201,Employee_0533,ID0533,RFCC,Processing Line C,2025-07-30,2025-07-30,July,Purwokerto,1,4533,Sertifikasi Kader Norma Ketenagakerjaan,Sr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-07-30,7,2025,Aktif,NULL,NULL,False
1202,Employee_1064,ID1064,Maintenance Area 6,Electrical & Instrument Maintenance,2025-07-30,2025-07-30,July,Purwokerto,1,4533,Sertifikasi Kader Norma Ketenagakerjaan,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Maintenance Group,Certification,NULL,2025-07-30,7,2025,Aktif,NULL,NULL,False
1203,Employee_1124,ID1124,Workshop,Electrical & Instrument Maintenance,2025-07-30,2025-07-30,July,Jakarta,1,4533,Sertifikasi Kader Norma Ketenagakerjaan,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Maintenance Group,Certification,NULL,2025-07-30,7,2025,Aktif,NULL,NULL,False
1204,Employee_0933,ID0933,General Maintenance,Mechanical Maintenance Team,2025-07-30,2025-07-30,July,Yogyakarta,1,4533,Sertifikasi Kader Norma Ketenagakerjaan,Staff,Male,SAP,Sertifikasi Kompetensi,Maintenance Group,Certification,NULL,2025-07-30,7,2025,Aktif,NULL,NULL,False
1205,Employee_0505,ID0505,Paraxylene,Processing Line B,2025-07-31,2025-08-01,July,Bandung,2,6321,Emergency Response Preparedness (ERP) level Basic,Jr. Staff,Male,SAP,Training,Production Group,HSSE Training,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
1206,Employee_1312,ID1312,Project Engineering,Engineering & Innovation,2025-07-31,2025-08-01,July,Purwokerto,2,6321,Emergency Response Preparedness (ERP) level Basic,Staff,Male,SAP,Training,engineering Group,HSSE Training,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
1207,Employee_1450,ID1450,Accounting & Reporting,Finance & Accounting,2025-07-31,2025-08-01,July,Jakarta,2,6321,Emergency Response Preparedness (ERP) level Basic,Staff,Female,SAP,Training,Supporting Group,HSSE Training,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
1208,Employee_1409,ID1409,Purchasing,Supply Chain & Procurement,2025-07-31,2025-08-01,July,Jakarta,2,6321,Emergency Response Preparedness (ERP) level Basic,Staff,Male,SAP,Training,Supporting Group,HSSE Training,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
1209,Employee_0596,ID0596,RFCC,Processing Line C,2025-07-31,2025-07-31,July,Semarang,1,3418,Public Speaking (Mobile Learning),Jr. Staff,Female,SAP,Mobile Learning,Production Group,Technical Training,NULL,2025-07-31,7,2025,Aktif,NULL,NULL,False
1210,Employee_0182,ID0182,Oil Movement 60 & NBM,Processing Line A,2025-07-31,2025-08-01,July,Jakarta,2,6321,Emergency Response Preparedness (ERP) level Basic,Jr. Staff,Male,SAP,Training,Production Group,HSSE Training,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
1211,Employee_0653,ID0653,GTO RFCC,Processing Line C,2025-07-31,2025-08-01,July,Cilacap,2,6321,Emergency Response Preparedness (ERP) level Basic,Jr. Staff,Male,SAP,Training,Production Group,HSSE Training,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
1212,Employee_0735,ID0735,Utilities,Processing Line C,2025-07-31,2025-08-01,July,Palembang,2,6321,Emergency Response Preparedness (ERP) level Basic,Jr. Staff,Male,SAP,Training,Production Group,HSSE Training,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
1213,Employee_0522,ID0522,Paraxylene,Processing Line B,2025-07-31,2025-08-01,July,Cirebon,2,6321,Emergency Response Preparedness (ERP) level Basic,Jr. Staff,Male,SAP,Training,Production Group,HSSE Training,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
1214,Employee_0646,ID0646,Utilities RFCC,Processing Line C,2025-07-31,2025-08-01,July,Jakarta,2,6321,Emergency Response Preparedness (ERP) level Basic,Jr. Staff,Male,SAP,Training,Production Group,HSSE Training,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
1215,Employee_0802,ID0802,Utilities,Processing Line C,2025-07-31,2025-08-01,July,Cilacap,2,6321,Emergency Response Preparedness (ERP) level Basic,Jr. Staff,Male,SAP,Training,Production Group,HSSE Training,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
1216,Employee_1087,ID1087,Maintenance Area 6,Electrical & Instrument Maintenance,2025-07-31,2025-08-01,July,Cilacap,2,6321,Emergency Response Preparedness (ERP) level Basic,Jr. Staff,Male,SAP,Training,Maintenance Group,HSSE Training,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
1217,Employee_0961,ID0961,Maintenance Area 2,Mechanical Maintenance Team,2025-07-31,2025-08-01,July,Jakarta,2,6321,Emergency Response Preparedness (ERP) level Basic,Jr. Staff,Male,SAP,Training,Maintenance Group,HSSE Training,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
1218,Employee_1005,ID1005,Maintenance Area 3,Mechanical Maintenance Team,2025-07-31,2025-08-01,July,Bandung,2,6321,Emergency Response Preparedness (ERP) level Basic,Jr. Staff,Male,SAP,Training,Maintenance Group,HSSE Training,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
1219,Employee_1071,ID1071,Maintenance Area 6,Electrical & Instrument Maintenance,2025-07-31,2025-08-01,July,Jakarta,2,6321,Emergency Response Preparedness (ERP) level Basic,Jr. Staff,Male,SAP,Training,Maintenance Group,HSSE Training,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
1220,Employee_0935,ID0935,General Maintenance,Mechanical Maintenance Team,2025-07-31,2025-08-01,July,Jakarta,2,6321,Emergency Response Preparedness (ERP) level Basic,Jr. Staff,Male,SAP,Training,Maintenance Group,HSSE Training,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
1221,Employee_1039,ID1039,Maintenance Area 5,Electrical & Instrument Maintenance,2025-07-31,2025-08-01,July,Cirebon,2,6321,Emergency Response Preparedness (ERP) level Basic,Jr. Staff,Male,SAP,Training,Maintenance Group,HSSE Training,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
1222,Employee_0895,ID0895,Electrical & Instrument  Inspection,Maintenance Strategy & Planning,2025-07-31,2025-08-01,July,Jakarta,2,6321,Emergency Response Preparedness (ERP) level Basic,Staff,Male,SAP,Training,Maintenance Group,HSSE Training,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
1223,Employee_0892,ID0892,Electrical & Instrument  Inspection,Maintenance Strategy & Planning,2025-07-31,2025-08-01,July,Yogyakarta,2,6321,Emergency Response Preparedness (ERP) level Basic,Staff,Male,SAP,Training,Maintenance Group,HSSE Training,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
1224,Employee_0907,ID0907,Electrical & Instrument  Inspection,Maintenance Strategy & Planning,2025-07-31,2025-08-01,July,Bandung,2,6321,Emergency Response Preparedness (ERP) level Basic,Staff,Male,SAP,Training,Maintenance Group,HSSE Training,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
1225,Employee_0891,ID0891,Electrical & Instrument  Inspection,Maintenance Strategy & Planning,2025-07-31,2025-08-01,July,Cilacap,2,6321,Emergency Response Preparedness (ERP) level Basic,Staff,Male,SAP,Training,Maintenance Group,HSSE Training,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
1226,Employee_0871,ID0871,Stationary &  Statutory Inspection,Maintenance Strategy & Planning,2025-07-31,2025-08-01,July,Cilacap,2,6321,Emergency Response Preparedness (ERP) level Basic,Staff,Male,SAP,Training,Maintenance Group,HSSE Training,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
1227,Employee_0882,ID0882,Stationary &  Statutory Inspection,Maintenance Strategy & Planning,2025-07-31,2025-08-01,July,Jakarta,2,6321,Emergency Response Preparedness (ERP) level Basic,Staff,Male,SAP,Training,Maintenance Group,HSSE Training,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
1228,Employee_1420,ID1420,Inventory Control,Supply Chain & Procurement,2025-07-31,2025-08-01,July,Jakarta,2,6321,Emergency Response Preparedness (ERP) level Basic,Staff,Female,SAP,Training,Supporting Group,HSSE Training,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
1229,Employee_0562,ID0562,RFCC,Processing Line C,2025-07-31,2025-08-01,July,Bandung,2,6321,Emergency Response Preparedness (ERP) level Basic,Jr. Staff,Male,SAP,Training,Production Group,HSSE Training,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
1230,Employee_0319,ID0319,SRU & IPAL,Processing Line B,2025-07-31,2025-08-01,July,Jakarta,2,6321,Emergency Response Preparedness (ERP) level Basic,Jr. Staff,Male,SAP,Training,Production Group,HSSE Training,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
1231,Employee_0343,ID0343,LOC I,Processing Line B,2025-07-31,2025-08-01,July,Purwokerto,2,6321,Emergency Response Preparedness (ERP) level Basic,Jr. Staff,Male,SAP,Training,Production Group,HSSE Training,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
1232,Employee_0568,ID0568,RFCC,Processing Line C,2025-07-31,2025-08-01,July,Semarang,2,6321,Emergency Response Preparedness (ERP) level Basic,Jr. Staff,Male,SAP,Training,Production Group,HSSE Training,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
1233,Employee_0186,ID0186,Oil Movement 60 & NBM,Processing Line A,2025-07-31,2025-08-01,July,Semarang,2,6321,Emergency Response Preparedness (ERP) level Basic,Jr. Staff,Male,SAP,Training,Production Group,HSSE Training,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
1234,Employee_0344,ID0344,LOC I,Processing Line B,2025-07-31,2025-08-01,July,Jakarta,2,6321,Emergency Response Preparedness (ERP) level Basic,Jr. Staff,Male,SAP,Training,Production Group,HSSE Training,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
1235,Employee_0437,ID0437,LOC III,Processing Line B,2025-07-31,2025-08-01,July,Jakarta,2,6321,Emergency Response Preparedness (ERP) level Basic,Jr. Staff,Male,SAP,Training,Production Group,HSSE Training,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
