record_id;id_pekerja;training_id;start_date;end_date;bulan;lokasi;dur;status;expire_date;month_ed;year_ed;sumber_data
1516;ID0669;313;01/08/2025;01/08/2025;August;Palembang;1;Aktif;01/08/2025;8;2025;SAP
1517;ID0676;313;01/08/2025;01/08/2025;August;Jakarta;1;Aktif;01/08/2025;8;2025;SAP
1518;ID0842;313;01/08/2025;01/08/2025;August;Yogyakarta;1;Aktif;01/08/2025;8;2025;SAP
1519;ID0559;313;01/08/2025;01/08/2025;August;Yogyakarta;1;Aktif;01/08/2025;8;2025;SAP
1520;ID0621;591;04/08/2025;09/08/2025;August;Bandung;6;Aktif;09/08/2025;8;2025;SAP
1521;ID0628;591;04/08/2025;09/08/2025;August;Bandung;6;Aktif;09/08/2025;8;2025;SAP
1522;ID0524;591;04/08/2025;09/08/2025;August;Cilacap;6;Aktif;09/08/2025;8;2025;SAP
1523;ID0518;591;04/08/2025;09/08/2025;August;Cilacap;6;Aktif;09/08/2025;8;2025;SAP
1524;ID0294;591;04/08/2025;09/08/2025;August;Yogyakarta;6;Aktif;09/08/2025;8;2025;SAP
1525;ID0432;591;04/08/2025;09/08/2025;August;Purwokerto;6;Aktif;09/08/2025;8;2025;SAP
1526;ID0433;591;04/08/2025;09/08/2025;August;Yogyakarta;6;Aktif;09/08/2025;8;2025;SAP
1527;ID0435;591;04/08/2025;09/08/2025;August;Jakarta;6;Aktif;09/08/2025;8;2025;SAP
1528;ID0514;591;04/08/2025;09/08/2025;August;Jakarta;6;Aktif;09/08/2025;8;2025;SAP
1529;ID0527;591;04/08/2025;09/08/2025;August;Jakarta;6;Aktif;09/08/2025;8;2025;SAP
1530;ID0566;591;04/08/2025;09/08/2025;August;Jakarta;6;Aktif;09/08/2025;8;2025;SAP
1531;ID0634;591;04/08/2025;09/08/2025;August;Cilacap;6;Aktif;09/08/2025;8;2025;SAP
1532;ID0648;591;04/08/2025;09/08/2025;August;Jakarta;6;Aktif;09/08/2025;8;2025;SAP
1533;ID0798;591;04/08/2025;09/08/2025;August;Jakarta;6;Aktif;09/08/2025;8;2025;SAP
1534;ID0719;591;04/08/2025;09/08/2025;August;Palembang;6;Aktif;09/08/2025;8;2025;SAP
1535;ID0734;591;04/08/2025;09/08/2025;August;Cilacap;6;Aktif;09/08/2025;8;2025;SAP
1536;ID0745;591;04/08/2025;09/08/2025;August;Jakarta;6;Aktif;09/08/2025;8;2025;SAP
1537;ID0800;591;04/08/2025;09/08/2025;August;Semarang;6;Aktif;09/08/2025;8;2025;SAP
1538;ID0027;591;04/08/2025;09/08/2025;August;Purwokerto;6;Aktif;09/08/2025;8;2025;SAP
1539;ID0028;591;04/08/2025;09/08/2025;August;Bandung;6;Aktif;09/08/2025;8;2025;SAP
1540;ID0029;591;04/08/2025;09/08/2025;August;Yogyakarta;6;Aktif;09/08/2025;8;2025;SAP
1541;ID0049;591;04/08/2025;09/08/2025;August;Cilacap;6;Aktif;09/08/2025;8;2025;SAP
1542;ID1415;103;04/08/2025;06/08/2025;August;Purwokerto;3;Aktif;06/08/2025;8;2025;SAP
1543;ID1061;103;04/08/2025;06/08/2025;August;Purwokerto;3;Aktif;06/08/2025;8;2025;SAP
1544;ID0086;449;05/08/2025;06/08/2025;August;Jakarta;2;Aktif;06/08/2025;8;2025;SAP
1545;ID0158;449;05/08/2025;06/08/2025;August;Palembang;2;Aktif;06/08/2025;8;2025;SAP
1546;ID0212;449;05/08/2025;06/08/2025;August;Jakarta;2;Aktif;06/08/2025;8;2025;SAP
1547;ID0203;449;05/08/2025;06/08/2025;August;Purwokerto;2;Aktif;06/08/2025;8;2025;SAP
1548;ID0173;449;05/08/2025;06/08/2025;August;Jakarta;2;Aktif;06/08/2025;8;2025;SAP
1549;ID0177;449;05/08/2025;06/08/2025;August;Purwokerto;2;Aktif;06/08/2025;8;2025;SAP
1550;ID0245;449;05/08/2025;06/08/2025;August;Jakarta;2;Aktif;06/08/2025;8;2025;SAP
1551;ID0316;449;05/08/2025;06/08/2025;August;Jakarta;2;Aktif;06/08/2025;8;2025;SAP
1552;ID0315;449;05/08/2025;06/08/2025;August;Jakarta;2;Aktif;06/08/2025;8;2025;SAP
1553;ID0290;449;05/08/2025;06/08/2025;August;Semarang;2;Aktif;06/08/2025;8;2025;SAP
1554;ID0333;449;05/08/2025;06/08/2025;August;Jakarta;2;Aktif;06/08/2025;8;2025;SAP
1555;ID0352;449;05/08/2025;06/08/2025;August;Purwokerto;2;Aktif;06/08/2025;8;2025;SAP
1556;ID0414;449;05/08/2025;06/08/2025;August;Jakarta;2;Aktif;06/08/2025;8;2025;SAP
1557;ID0482;449;05/08/2025;06/08/2025;August;Purwokerto;2;Aktif;06/08/2025;8;2025;SAP
1558;ID0489;449;05/08/2025;06/08/2025;August;Semarang;2;Aktif;06/08/2025;8;2025;SAP
1559;ID0528;449;05/08/2025;06/08/2025;August;Jakarta;2;Aktif;06/08/2025;8;2025;SAP
1560;ID0031;449;05/08/2025;06/08/2025;August;Jakarta;2;Aktif;06/08/2025;8;2025;SAP
1561;ID0048;449;05/08/2025;06/08/2025;August;Jakarta;2;Aktif;06/08/2025;8;2025;SAP
1562;ID0052;449;05/08/2025;06/08/2025;August;Jakarta;2;Aktif;06/08/2025;8;2025;SAP
1563;ID0053;449;05/08/2025;06/08/2025;August;Jakarta;2;Aktif;06/08/2025;8;2025;SAP
1564;ID0303;71;06/08/2025;07/08/2025;August;Jakarta;2;Aktif;07/08/2025;8;2025;SAP
1565;ID0543;71;06/08/2025;07/08/2025;August;Jakarta;2;Aktif;07/08/2025;8;2025;SAP
1566;ID1077;1539;07/08/2025;07/08/2025;August;Bandung;1;Aktif;07/08/2025;8;2025;SAP
1567;ID1415;322;07/08/2025;07/08/2025;August;Yogyakarta;1;Aktif;07/08/2025;8;2025;SAP
1568;ID1061;322;07/08/2025;07/08/2025;August;Yogyakarta;1;Aktif;07/08/2025;8;2025;SAP
1569;ID0303;313;08/08/2025;08/08/2025;August;Jakarta;1;Aktif;08/08/2025;8;2025;SAP
1570;ID0543;313;08/08/2025;08/08/2025;August;Purwokerto;1;Aktif;08/08/2025;8;2025;SAP
1571;ID1077;1540;08/08/2025;08/08/2025;August;Jakarta;1;Aktif;08/08/2025;8;2025;SAP
1572;ID0539;65;11/08/2025;13/08/2025;August;Cilacap;3;Aktif;13/08/2025;8;2025;SAP
1573;ID1328;65;11/08/2025;13/08/2025;August;Jakarta;3;Aktif;13/08/2025;8;2025;SAP
1574;ID0979;627;11/08/2025;15/08/2025;August;Jakarta;5;Aktif;15/08/2025;8;2025;SAP
1575;ID1176;627;11/08/2025;15/08/2025;August;Jakarta;5;Aktif;15/08/2025;8;2025;SAP
1576;ID1285;65;11/08/2025;13/08/2025;August;Semarang;3;Aktif;13/08/2025;8;2025;SAP
1577;ID0347;1248;12/08/2025;15/08/2025;August;Bandung;4;Aktif;15/08/2025;8;2025;SAP
1578;ID0335;1248;12/08/2025;15/08/2025;August;Yogyakarta;4;Aktif;15/08/2025;8;2025;SAP
1579;ID0539;670;14/08/2025;15/08/2025;August;Jakarta;2;Aktif;15/08/2025;8;2025;SAP
1580;ID1328;670;14/08/2025;15/08/2025;August;Palembang;2;Aktif;15/08/2025;8;2025;SAP
1581;ID1285;670;14/08/2025;15/08/2025;August;Purwokerto;2;Aktif;15/08/2025;8;2025;SAP
1582;ID0618;4725;19/08/2025;22/08/2025;August;Jakarta;4;Aktif;22/08/2025;8;2025;SAP
1583;ID1374;1088;19/08/2025;26/08/2025;August;Jakarta;8;Aktif;26/08/2025;8;2025;SAP
1584;ID1378;1088;19/08/2025;26/08/2025;August;Bandung;8;Aktif;26/08/2025;8;2025;SAP
1585;ID1379;1088;19/08/2025;26/08/2025;August;Cilacap;8;Aktif;26/08/2025;8;2025;SAP
1586;ID0221;4725;19/08/2025;22/08/2025;August;Jakarta;4;Aktif;22/08/2025;8;2025;SAP
1587;ID0373;699;19/08/2025;31/08/2025;August;Yogyakarta;13;Aktif;31/08/2025;8;2025;SAP
1588;ID0424;699;19/08/2025;31/08/2025;August;Jakarta;13;Aktif;31/08/2025;8;2025;SAP
1589;ID0544;4725;19/08/2025;22/08/2025;August;Purwokerto;4;Aktif;22/08/2025;8;2025;SAP
1590;ID0574;699;19/08/2025;31/08/2025;August;Yogyakarta;13;Aktif;31/08/2025;8;2025;SAP
1591;ID0847;4725;19/08/2025;22/08/2025;August;Cilacap;4;Aktif;22/08/2025;8;2025;SAP
1592;ID1089;4725;19/08/2025;22/08/2025;August;Jakarta;4;Aktif;22/08/2025;8;2025;SAP
1593;ID1179;699;19/08/2025;31/08/2025;August;0;13;Aktif;31/08/2025;8;2025;SAP
1594;ID0784;449;21/08/2025;22/08/2025;August;Semarang;2;Aktif;22/08/2025;8;2025;SAP
1595;ID0083;449;21/08/2025;22/08/2025;August;Purwokerto;2;Aktif;22/08/2025;8;2025;SAP
1596;ID0087;449;21/08/2025;22/08/2025;August;Bandung;2;Aktif;22/08/2025;8;2025;SAP
1597;ID0117;449;21/08/2025;22/08/2025;August;Yogyakarta;2;Aktif;22/08/2025;8;2025;SAP
1598;ID0287;449;21/08/2025;22/08/2025;August;Purwokerto;2;Aktif;22/08/2025;8;2025;SAP
1599;ID0345;449;21/08/2025;22/08/2025;August;Jakarta;2;Aktif;22/08/2025;8;2025;SAP
1600;ID0387;449;21/08/2025;22/08/2025;August;Semarang;2;Aktif;22/08/2025;8;2025;SAP
1601;ID0415;449;21/08/2025;22/08/2025;August;Yogyakarta;2;Aktif;22/08/2025;8;2025;SAP
1602;ID0431;449;21/08/2025;22/08/2025;August;Purwokerto;2;Aktif;22/08/2025;8;2025;SAP
1603;ID0455;449;21/08/2025;22/08/2025;August;Bogor;2;Aktif;22/08/2025;8;2025;SAP
1604;ID0503;449;21/08/2025;22/08/2025;August;Jakarta;2;Aktif;22/08/2025;8;2025;SAP
1605;ID0507;449;21/08/2025;22/08/2025;August;Jakarta;2;Aktif;22/08/2025;8;2025;SAP
1606;ID0560;449;21/08/2025;22/08/2025;August;Semarang;2;Aktif;22/08/2025;8;2025;SAP
1607;ID0571;449;21/08/2025;22/08/2025;August;Jakarta;2;Aktif;22/08/2025;8;2025;SAP
1608;ID0662;449;21/08/2025;22/08/2025;August;Jakarta;2;Aktif;22/08/2025;8;2025;SAP
1609;ID0846;1522;21/08/2025;21/08/2025;August;Bandung;1;Aktif;21/08/2025;8;2025;SAP
1610;ID0777;449;21/08/2025;22/08/2025;August;Jakarta;2;Aktif;22/08/2025;8;2025;SAP
1611;ID0736;449;21/08/2025;22/08/2025;August;Surabaya;2;Aktif;22/08/2025;8;2025;SAP
1612;ID0790;449;21/08/2025;22/08/2025;August;Jakarta;2;Aktif;22/08/2025;8;2025;SAP
1613;ID0756;449;21/08/2025;22/08/2025;August;Jakarta;2;Aktif;22/08/2025;8;2025;SAP
1614;ID0746;449;21/08/2025;22/08/2025;August;Bandung;2;Aktif;22/08/2025;8;2025;SAP
1615;ID0810;449;21/08/2025;22/08/2025;August;Jakarta;2;Aktif;22/08/2025;8;2025;SAP
1616;ID0055;449;21/08/2025;22/08/2025;August;Jakarta;2;Aktif;22/08/2025;8;2025;SAP
1617;ID1405;8474;21/08/2025;21/08/2025;August;Jakarta;1;Aktif;21/08/2025;8;2025;SAP
1618;ID0068;2276;25/08/2025;27/08/2025;August;Yogyakarta;3;Aktif;27/08/2025;8;2025;SAP
1619;ID0058;671;25/08/2025;27/08/2025;August;Jakarta;3;Aktif;27/08/2025;8;2025;SAP
1620;ID0057;2276;25/08/2025;27/08/2025;August;Semarang;3;Aktif;27/08/2025;8;2025;SAP
1621;ID0163;2276;25/08/2025;27/08/2025;August;Jakarta;3;Aktif;27/08/2025;8;2025;SAP
1622;ID1400;274;25/08/2025;28/08/2025;August;Jakarta;4;Aktif;28/08/2025;8;2025;SAP
1623;ID1357;627;25/08/2025;29/08/2025;August;Cirebon;5;Aktif;29/08/2025;8;2025;SAP
1624;ID0243;2276;25/08/2025;27/08/2025;August;Jakarta;3;Aktif;27/08/2025;8;2025;SAP
1625;ID0288;53;25/08/2025;27/08/2025;August;Bogor;3;Aktif;27/08/2025;8;2025;SAP
1626;ID0330;2276;25/08/2025;27/08/2025;August;Jakarta;3;Aktif;27/08/2025;8;2025;SAP
1627;ID0353;2276;25/08/2025;27/08/2025;August;Purwokerto;3;Aktif;27/08/2025;8;2025;SAP
1628;ID0374;2276;25/08/2025;27/08/2025;August;Yogyakarta;3;Aktif;27/08/2025;8;2025;SAP
1629;ID0531;627;25/08/2025;29/08/2025;August;Jakarta;5;Aktif;29/08/2025;8;2025;SAP
1630;ID0430;2276;25/08/2025;27/08/2025;August;Semarang;3;Aktif;27/08/2025;8;2025;SAP
1631;ID0300;671;25/08/2025;27/08/2025;August;Semarang;3;Aktif;27/08/2025;8;2025;SAP
1632;ID0495;2276;25/08/2025;27/08/2025;August;Jakarta;3;Aktif;27/08/2025;8;2025;SAP
1633;ID0611;2276;25/08/2025;27/08/2025;August;Purwokerto;3;Aktif;27/08/2025;8;2025;SAP
1634;ID0634;2276;25/08/2025;27/08/2025;August;Yogyakarta;3;Aktif;27/08/2025;8;2025;SAP
1635;ID0573;2276;25/08/2025;27/08/2025;August;Semarang;3;Aktif;27/08/2025;8;2025;SAP
1636;ID0661;2276;25/08/2025;27/08/2025;August;Yogyakarta;3;Aktif;27/08/2025;8;2025;SAP
1637;ID0654;671;25/08/2025;27/08/2025;August;Cilacap;3;Aktif;27/08/2025;8;2025;SAP
1638;ID0165;2276;25/08/2025;27/08/2025;August;Purwokerto;3;Aktif;27/08/2025;8;2025;SAP
1639;ID1062;2276;25/08/2025;27/08/2025;August;Cilacap;3;Aktif;27/08/2025;8;2025;SAP
1640;ID0769;2276;25/08/2025;27/08/2025;August;Bandung;3;Aktif;27/08/2025;8;2025;SAP
1641;ID1208;2276;25/08/2025;27/08/2025;August;Semarang;3;Aktif;27/08/2025;8;2025;SAP
1642;ID1192;2276;25/08/2025;27/08/2025;August;Bogor;3;Aktif;27/08/2025;8;2025;SAP
1643;ID0633;2276;25/08/2025;27/08/2025;August;Yogyakarta;3;Aktif;27/08/2025;8;2025;SAP
1644;ID1235;2276;25/08/2025;27/08/2025;August;Palembang;3;Aktif;27/08/2025;8;2025;SAP
1645;ID0010;671;25/08/2025;27/08/2025;August;Magelang;3;Aktif;27/08/2025;8;2025;SAP
1646;ID0009;2276;25/08/2025;27/08/2025;August;Jakarta;3;Aktif;27/08/2025;8;2025;SAP
1647;ID0017;2276;25/08/2025;27/08/2025;August;Semarang;3;Aktif;27/08/2025;8;2025;SAP
1648;ID0040;2276;25/08/2025;27/08/2025;August;Purwokerto;3;Aktif;27/08/2025;8;2025;SAP
1649;ID1371;1089;26/08/2025;31/08/2025;August;Jakarta;6;Aktif;31/08/2025;8;2025;SAP
1650;ID0068;2256;28/08/2025;28/08/2025;August;Jakarta;1;Aktif;28/08/2025;8;2025;SAP
1651;ID0058;188;28/08/2025;29/08/2025;August;Palembang;2;Aktif;29/08/2025;8;2025;SAP
1652;ID0057;2256;28/08/2025;28/08/2025;August;Semarang;1;Aktif;28/08/2025;8;2025;SAP
1653;ID0163;2256;28/08/2025;28/08/2025;August;Jakarta;1;Aktif;28/08/2025;8;2025;SAP
1654;ID0243;2256;28/08/2025;28/08/2025;August;Bandung;1;Aktif;28/08/2025;8;2025;SAP
1655;ID0330;2256;28/08/2025;28/08/2025;August;Jakarta;1;Aktif;28/08/2025;8;2025;SAP
1656;ID0353;2256;28/08/2025;28/08/2025;August;Semarang;1;Aktif;28/08/2025;8;2025;SAP
1657;ID0374;2256;28/08/2025;28/08/2025;August;Jakarta;1;Aktif;28/08/2025;8;2025;SAP
1658;ID0430;2256;28/08/2025;28/08/2025;August;Semarang;1;Aktif;28/08/2025;8;2025;SAP
1659;ID0300;188;28/08/2025;29/08/2025;August;Jakarta;2;Aktif;29/08/2025;8;2025;SAP
1660;ID0495;2256;28/08/2025;28/08/2025;August;Jakarta;1;Aktif;28/08/2025;8;2025;SAP
1661;ID0611;2256;28/08/2025;28/08/2025;August;Semarang;1;Aktif;28/08/2025;8;2025;SAP
1662;ID0634;2256;28/08/2025;28/08/2025;August;Semarang;1;Aktif;28/08/2025;8;2025;SAP
1663;ID0573;2256;28/08/2025;28/08/2025;August;Bali;1;Aktif;28/08/2025;8;2025;SAP
1664;ID0661;2256;28/08/2025;28/08/2025;August;Jakarta;1;Aktif;28/08/2025;8;2025;SAP
1665;ID0654;188;28/08/2025;29/08/2025;August;Jakarta;2;Aktif;29/08/2025;8;2025;SAP
1666;ID0165;2256;28/08/2025;28/08/2025;August;Bandung;1;Aktif;28/08/2025;8;2025;SAP
1667;ID1062;2256;28/08/2025;28/08/2025;August;Jakarta;1;Aktif;28/08/2025;8;2025;SAP
1668;ID0769;2256;28/08/2025;28/08/2025;August;Cilacap;1;Aktif;28/08/2025;8;2025;SAP
1669;ID1208;2256;28/08/2025;28/08/2025;August;Purwokerto;1;Aktif;28/08/2025;8;2025;SAP
1670;ID1192;2256;28/08/2025;28/08/2025;August;Jakarta;1;Aktif;28/08/2025;8;2025;SAP
1671;ID0633;2256;28/08/2025;28/08/2025;August;Bogor;1;Aktif;28/08/2025;8;2025;SAP
1672;ID1235;2256;28/08/2025;28/08/2025;August;Purwokerto;1;Aktif;28/08/2025;8;2025;SAP
1673;ID0010;188;28/08/2025;29/08/2025;August;Jakarta;2;Aktif;29/08/2025;8;2025;SAP
1674;ID0009;2256;28/08/2025;28/08/2025;August;Bandung;1;Aktif;28/08/2025;8;2025;SAP
1675;ID0017;2256;28/08/2025;28/08/2025;August;Purwokerto;1;Aktif;28/08/2025;8;2025;SAP
1676;ID0040;2256;28/08/2025;28/08/2025;August;Bandung;1;Aktif;28/08/2025;8;2025;SAP
1677;ID1400;2255;29/08/2025;29/08/2025;August;Yogyakarta;1;Aktif;29/08/2025;8;2025;SAP
1678;ID1371;1090;01/09/2025;03/09/2025;September;Yogyakarta;3;Aktif;03/09/2025;9;2025;SAP
1679;ID0373;4269;01/09/2025;01/09/2025;September;Purwokerto;1;Aktif;01/09/2025;9;2025;SAP
1680;ID0424;4269;01/09/2025;01/09/2025;September;Jakarta;1;Aktif;01/09/2025;9;2025;SAP
1681;ID0574;4269;01/09/2025;01/09/2025;September;Jakarta;1;Aktif;01/09/2025;9;2025;SAP
1682;ID1179;4269;01/09/2025;01/09/2025;September;Jakarta;1;Aktif;01/09/2025;9;2025;SAP
1683;ID0589;889;08/09/2025;10/09/2025;September;Purwokerto;3;Aktif;10/09/2025;9;2025;SAP
1684;ID0619;7498;08/09/2025;10/09/2025;September;Palembang;3;Aktif;10/09/2025;9;2025;SAP
1685;ID0798;7498;08/09/2025;10/09/2025;September;Surabaya;3;Aktif;10/09/2025;9;2025;SAP
1686;ID1463;1522;11/09/2025;11/09/2025;September;Semarang;1;Aktif;11/09/2025;9;2025;SAP
1687;ID1382;202;15/09/2025;15/09/2025;September;Yogyakarta;1;Aktif;15/09/2025;9;2025;SAP
1688;ID1382;336;16/09/2025;16/09/2025;September;Jakarta;1;Aktif;16/09/2025;9;2025;SAP
1689;ID0619;4230;22/09/2025;23/09/2025;September;Cilacap;2;Aktif;23/09/2025;9;2025;SAP
1690;ID0948;4230;22/09/2025;23/09/2025;September;Cilacap;2;Aktif;23/09/2025;9;2025;SAP
1691;ID1021;4230;22/09/2025;23/09/2025;September;Palembang;2;Aktif;23/09/2025;9;2025;SAP
1692;ID0689;3409;23/06/2025;26/06/2025;June;Palembang;4;Aktif;26/06/2025;6;2025;SAP
1693;ID1457;3409;23/06/2025;26/06/2025;June;Yogyakarta;4;Aktif;26/06/2025;6;2025;SAP
1694;ID1280;3409;23/06/2025;26/06/2025;June;Jakarta;4;Aktif;26/06/2025;6;2025;SAP
1695;ID1330;3409;23/06/2025;26/06/2025;June;Jakarta;4;Aktif;26/06/2025;6;2025;SAP
1696;ID0555;3409;23/06/2025;26/06/2025;June;Bandung;4;Aktif;26/06/2025;6;2025;SAP
1697;ID0429;3409;23/06/2025;26/06/2025;June;Jakarta;4;Aktif;26/06/2025;6;2025;SAP
1698;ID1299;71;18/06/2025;19/06/2025;June;Jakarta;2;Aktif;19/06/2025;6;2025;SAP
1699;ID1459;71;18/06/2025;19/06/2025;June;Purwokerto;2;Aktif;19/06/2025;6;2025;SAP
1700;ID0581;71;24/06/2025;25/06/2025;June;Cilacap;2;Aktif;25/06/2025;6;2025;SAP
1701;ID0118;71;24/06/2025;25/06/2025;June;Purwokerto;2;Aktif;25/06/2025;6;2025;SAP
1702;ID1275;71;24/06/2025;25/06/2025;June;Bandung;2;Aktif;25/06/2025;6;2025;SAP
1703;ID0256;71;24/06/2025;25/06/2025;June;Jakarta;2;Aktif;25/06/2025;6;2025;SAP
1704;ID0330;71;24/06/2025;25/06/2025;June;Semarang;2;Aktif;25/06/2025;6;2025;SAP
1705;ID0418;71;24/06/2025;25/06/2025;June;Bandung;2;Aktif;25/06/2025;6;2025;SAP
1706;ID0516;71;24/06/2025;25/06/2025;June;Cilacap;2;Aktif;25/06/2025;6;2025;SAP
1707;ID0465;71;24/06/2025;25/06/2025;June;Yogyakarta;2;Aktif;25/06/2025;6;2025;SAP
1708;ID0558;71;24/06/2025;25/06/2025;June;Jakarta;2;Aktif;25/06/2025;6;2025;SAP
1709;ID0787;71;24/06/2025;25/06/2025;June;Jakarta;2;Aktif;25/06/2025;6;2025;SAP
1710;ID1293;71;30/06/2025;01/07/2025;June;Bandung;2;Aktif;01/07/2025;7;2025;SAP
1711;ID1331;71;30/06/2025;01/07/2025;June;Jakarta;2;Aktif;01/07/2025;7;2025;SAP
1712;ID0306;71;30/06/2025;01/07/2025;June;Yogyakarta;2;Aktif;01/07/2025;7;2025;SAP
1713;ID0670;71;30/06/2025;01/07/2025;June;Jakarta;2;Aktif;01/07/2025;7;2025;SAP
1714;ID0021;71;30/06/2025;01/07/2025;June;Purwokerto;2;Aktif;01/07/2025;7;2025;SAP
1715;ID1291;74;30/06/2025;03/07/2025;June;Jakarta;4;Aktif;03/07/2025;7;2025;SAP
1716;ID1299;313;20/06/2025;20/06/2025;June;Jakarta;1;Aktif;20/06/2025;6;2025;SAP
1717;ID1459;313;20/06/2025;20/06/2025;June;Jakarta;1;Aktif;20/06/2025;6;2025;SAP
1718;ID0581;313;26/06/2025;26/06/2025;June;Palembang;1;Aktif;26/06/2025;6;2025;SAP
1719;ID0118;313;26/06/2025;26/06/2025;June;Jakarta;1;Aktif;26/06/2025;6;2025;SAP
1720;ID1275;313;26/06/2025;26/06/2025;June;Purwokerto;1;Aktif;26/06/2025;6;2025;SAP
1721;ID0256;313;26/06/2025;26/06/2025;June;Jakarta;1;Aktif;26/06/2025;6;2025;SAP
1722;ID0330;313;26/06/2025;26/06/2025;June;Bandung;1;Aktif;26/06/2025;6;2025;SAP
1723;ID0418;313;26/06/2025;26/06/2025;June;Yogyakarta;1;Aktif;26/06/2025;6;2025;SAP
1724;ID0516;313;26/06/2025;26/06/2025;June;Bandung;1;Aktif;26/06/2025;6;2025;SAP
1725;ID0465;313;26/06/2025;26/06/2025;June;Cirebon;1;Aktif;26/06/2025;6;2025;SAP
1726;ID0558;313;26/06/2025;26/06/2025;June;Purwokerto;1;Aktif;26/06/2025;6;2025;SAP
1727;ID0787;313;26/06/2025;26/06/2025;June;Jakarta;1;Aktif;26/06/2025;6;2025;SAP
1728;ID1391;307;07/08/2025;07/08/2025;August;Jakarta;1;Aktif;07/08/2025;8;2025;SAP
1729;ID0300;307;07/08/2025;07/08/2025;August;Purwokerto;1;Aktif;07/08/2025;8;2025;SAP
1730;ID0299;307;07/08/2025;07/08/2025;August;Yogyakarta;1;Aktif;07/08/2025;8;2025;SAP
1731;ID1077;1540;08/08/2025;08/08/2025;August;Yogyakarta;1;Aktif;08/08/2025;8;2025;SAP
1732;ID0146;7454;31/08/2025;31/08/2025;August;Cilacap;1;Aktif;31/08/2025;8;2025;SAP
1733;ID0146;4076;31/08/2025;31/08/2025;August;Cilacap;1;Aktif;31/08/2025;8;2025;SAP
1734;ID0982;238;31/08/2025;31/08/2025;August;Cilacap;1;Aktif;31/08/2025;8;2025;SAP
1735;ID0982;7454;31/08/2025;31/08/2025;August;Jakarta;1;Aktif;31/08/2025;8;2025;SAP
1736;ID0163;4076;31/08/2025;31/08/2025;August;Cilacap;1;Aktif;31/08/2025;8;2025;SAP
1737;ID0170;4076;31/08/2025;31/08/2025;August;Cilacap;1;Aktif;31/08/2025;8;2025;SAP
1738;ID0379;7454;31/08/2025;31/08/2025;August;Jakarta;1;Aktif;31/08/2025;8;2025;SAP
1739;ID0434;4076;31/08/2025;31/08/2025;August;Yogyakarta;1;Aktif;31/08/2025;8;2025;SAP
1740;ID0436;924;31/08/2025;31/08/2025;August;Jakarta;1;Aktif;31/08/2025;8;2025;SAP
1741;ID0556;921;31/08/2025;31/08/2025;August;Jakarta;1;Aktif;31/08/2025;8;2025;SAP
1742;ID0556;3341;31/08/2025;31/08/2025;August;Bandung;1;Aktif;31/08/2025;8;2025;SAP
1743;ID0556;7454;31/08/2025;31/08/2025;August;Purwokerto;1;Aktif;31/08/2025;8;2025;SAP
1744;ID0556;4076;31/08/2025;31/08/2025;August;Jakarta;1;Aktif;31/08/2025;8;2025;SAP
1745;ID0556;3339;31/08/2025;31/08/2025;August;Purwokerto;1;Aktif;31/08/2025;8;2025;SAP
1746;ID0648;3341;31/08/2025;31/08/2025;August;Surabaya;1;Aktif;31/08/2025;8;2025;SAP
1747;ID0648;3339;31/08/2025;31/08/2025;August;Yogyakarta;1;Aktif;31/08/2025;8;2025;SAP
1748;ID0648;3323;31/08/2025;31/08/2025;August;Cilacap;1;Aktif;31/08/2025;8;2025;SAP
1749;ID0423;924;31/08/2025;31/08/2025;August;Bandung;1;Aktif;31/08/2025;8;2025;SAP
1750;ID0659;3323;31/08/2025;31/08/2025;August;Jakarta;1;Aktif;31/08/2025;8;2025;SAP
1751;ID0659;920;31/08/2025;31/08/2025;August;Jakarta;1;Aktif;31/08/2025;8;2025;SAP
1752;ID1341;3341;31/08/2025;31/08/2025;August;Jakarta;1;Aktif;31/08/2025;8;2025;SAP
1753;ID1341;7454;31/08/2025;31/08/2025;August;Jakarta;1;Aktif;31/08/2025;8;2025;SAP
1754;ID0810;7454;31/08/2025;31/08/2025;August;Jakarta;1;Aktif;31/08/2025;8;2025;SAP
1755;ID0598;7454;31/08/2025;31/08/2025;August;Semarang;1;Aktif;31/08/2025;8;2025;SAP
1756;ID0457;3341;31/08/2025;31/08/2025;August;Yogyakarta;1;Aktif;31/08/2025;8;2025;SAP
1757;ID1279;103;08/09/2025;10/09/2025;September;Jakarta;3;Aktif;10/09/2025;9;2025;SAP
1758;ID1400;1469;08/09/2025;09/09/2025;September;Purwokerto;2;Aktif;09/09/2025;9;2025;SAP
1759;ID1476;103;08/09/2025;10/09/2025;September;Jakarta;3;Aktif;10/09/2025;9;2025;SAP
1760;ID1400;1470;10/09/2025;10/09/2025;September;Cilacap;1;Aktif;10/09/2025;9;2025;SAP
1761;ID1279;322;11/09/2025;11/09/2025;September;Jakarta;1;Aktif;11/09/2025;9;2025;SAP
1762;ID1476;322;11/09/2025;11/09/2025;September;Jakarta;1;Aktif;11/09/2025;9;2025;SAP
1763;ID0899;3409;15/09/2025;18/09/2025;September;Purwokerto;4;Aktif;18/09/2025;9;2025;SAP
1764;ID1458;3409;15/09/2025;18/09/2025;September;Purwokerto;4;Aktif;18/09/2025;9;2025;SAP
1765;ID1446;8393;15/09/2025;16/09/2025;September;Semarang;2;Aktif;16/09/2025;9;2025;SAP
1766;ID1343;3780;15/09/2025;17/09/2025;September;Jakarta;3;Aktif;17/09/2025;9;2025;SAP
