record_id;id_pekerja;training_id;jenis_pelatihan;layering;skill_group;educational_establishment;start_date;end_date;bulan;lokasi;dur;status;expire_date;month_ed;year_ed;nama_lembaga_sertifikasi;tgl_terima_sertifikat;sumber_data
ET01115;ID0381;4724;HSSE Training;Jr. Staff;Production Group;Training;28/07/2025;30/07/2025;July;Cilacap;3;Aktif;30/07/2025;7;2025;;;SAP
ET01116;ID0387;4724;HSSE Training;Jr. Staff;Production Group;Training;28/07/2025;30/07/2025;July;Cilacap;3;Aktif;30/07/2025;7;2025;;;SAP
ET01117;ID0414;4724;HSSE Training;Jr. Staff;Production Group;Training;28/07/2025;30/07/2025;July;Cilacap;3;Aktif;30/07/2025;7;2025;;;SAP
ET01118;ID0485;4533;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;28/07/2025;28/07/2025;July;Semarang;1;Aktif;28/07/2025;7;2025;;;SAP
ET01119;ID0625;4724;HSSE Training;Jr. Staff;Production Group;Training;28/07/2025;30/07/2025;July;Cilacap;3;Aktif;30/07/2025;7;2025;;;SAP
ET01120;ID0626;4724;HSSE Training;Jr. Staff;Production Group;Training;28/07/2025;30/07/2025;July;Cilacap;3;Aktif;30/07/2025;7;2025;;;SAP
ET01121;ID0662;4724;HSSE Training;Staff;Production Group;Training;28/07/2025;30/07/2025;July;Cilacap;3;Aktif;30/07/2025;7;2025;;;SAP
ET01122;ID0675;4724;HSSE Training;Jr. Staff;Production Group;Training;28/07/2025;30/07/2025;July;Cilacap;3;Aktif;30/07/2025;7;2025;;;SAP
ET01123;ID0688;4724;HSSE Training;Jr. Staff;Production Group;Training;28/07/2025;30/07/2025;July;Cilacap;3;Aktif;30/07/2025;7;2025;;;SAP
ET01124;ID0697;4724;HSSE Training;Jr. Staff;Production Group;Training;28/07/2025;30/07/2025;July;Cilacap;3;Aktif;30/07/2025;7;2025;;;SAP
ET01125;ID1008;4533;Certification;Staff;Maintenance Group;Sertifikasi Kompetensi;28/07/2025;28/07/2025;July;Semarang;1;Aktif;28/07/2025;7;2025;;;SAP
ET01126;ID0850;4533;Certification;Staff;Maintenance Group;Sertifikasi Kompetensi;28/07/2025;28/07/2025;July;Semarang;1;Aktif;28/07/2025;7;2025;;;SAP
ET01127;ID0943;4724;HSSE Training;Jr. Staff;Maintenance Group;Training;28/07/2025;30/07/2025;July;Cilacap;3;Aktif;30/07/2025;7;2025;;;SAP
ET01128;ID1314;4724;HSSE Training;Staff;engineering Group;Training;28/07/2025;30/07/2025;July;Cilacap;3;Aktif;30/07/2025;7;2025;;;SAP
ET01129;ID0950;4724;HSSE Training;Jr. Staff;Maintenance Group;Training;28/07/2025;30/07/2025;July;Cilacap;3;Aktif;30/07/2025;7;2025;;;SAP
ET01130;ID0962;4724;HSSE Training;Jr. Staff;Maintenance Group;Training;28/07/2025;30/07/2025;July;Cilacap;3;Aktif;30/07/2025;7;2025;;;SAP
ET01131;ID0965;4724;HSSE Training;Staff;Maintenance Group;Training;28/07/2025;30/07/2025;July;Cilacap;3;Aktif;30/07/2025;7;2025;;;SAP
ET01132;ID0972;4724;HSSE Training;Jr. Staff;Maintenance Group;Training;28/07/2025;30/07/2025;July;Cilacap;3;Aktif;30/07/2025;7;2025;;;SAP
ET01133;ID1019;4724;HSSE Training;Jr. Staff;Maintenance Group;Training;28/07/2025;30/07/2025;July;Cilacap;3;Aktif;30/07/2025;7;2025;;;SAP
ET01134;ID1156;4533;Certification;Staff;Maintenance Group;Sertifikasi Kompetensi;28/07/2025;28/07/2025;July;Semarang;1;Aktif;28/07/2025;7;2025;;;SAP
ET01135;ID1167;4533;Certification;Staff;Maintenance Group;Sertifikasi Kompetensi;28/07/2025;28/07/2025;July;Semarang;1;Aktif;28/07/2025;7;2025;;;SAP
ET01136;ID1340;4533;Certification;Staff;Maintenance Group;Sertifikasi Kompetensi;28/07/2025;28/07/2025;July;Semarang;1;Aktif;28/07/2025;7;2025;;;SAP
ET01137;ID1313;4724;HSSE Training;Staff;engineering Group;Training;28/07/2025;30/07/2025;July;Cilacap;3;Aktif;30/07/2025;7;2025;;;SAP
ET01138;ID1107;4724;HSSE Training;Jr. Staff;Maintenance Group;Training;28/07/2025;30/07/2025;July;Cilacap;3;Aktif;30/07/2025;7;2025;;;SAP
ET01139;ID0765;4724;HSSE Training;Jr. Staff;Production Group;Training;28/07/2025;30/07/2025;July;Cilacap;3;Aktif;30/07/2025;7;2025;;;SAP
ET01140;ID0797;4724;HSSE Training;Staff;Production Group;Training;28/07/2025;30/07/2025;July;Cilacap;3;Aktif;30/07/2025;7;2025;;;SAP
ET01141;ID0707;4533;Certification;Sr. Staff;Production Group;Sertifikasi Kompetensi;28/07/2025;28/07/2025;July;Semarang;1;Aktif;28/07/2025;7;2025;;;SAP
ET01142;ID1206;4533;Certification;Staff;engineering Group;Sertifikasi Kompetensi;28/07/2025;28/07/2025;July;Semarang;1;Aktif;28/07/2025;7;2025;;;SAP
ET01143;ID1252;4724;HSSE Training;Staff;engineering Group;Training;28/07/2025;30/07/2025;July;Cilacap;3;Aktif;30/07/2025;7;2025;;;SAP
ET01144;ID0756;4724;HSSE Training;Jr. Staff;Production Group;Training;28/07/2025;30/07/2025;July;Cilacap;3;Aktif;30/07/2025;7;2025;;;SAP
ET01145;ID1235;4724;HSSE Training;Staff;engineering Group;Training;28/07/2025;30/07/2025;July;Cilacap;3;Aktif;30/07/2025;7;2025;;;SAP
ET01146;ID1462;4533;Certification;Staff;Supporting Group;Sertifikasi Kompetensi;28/07/2025;28/07/2025;July;Semarang;1;Aktif;28/07/2025;7;2025;;;SAP
ET01147;ID1038;4724;HSSE Training;Staff;Maintenance Group;Training;28/07/2025;30/07/2025;July;Cilacap;3;Aktif;30/07/2025;7;2025;;;SAP
ET01148;ID0020;4724;HSSE Training;Jr. Staff;Production Group;Training;28/07/2025;30/07/2025;July;Cilacap;3;Aktif;30/07/2025;7;2025;;;SAP
ET01149;ID0053;4724;HSSE Training;Jr. Staff;Production Group;Training;28/07/2025;30/07/2025;July;Cilacap;3;Aktif;30/07/2025;7;2025;;;SAP
ET01150;ID1459;4533;Certification;Staff;Supporting Group;Sertifikasi Kompetensi;28/07/2025;28/07/2025;July;Semarang;1;Aktif;28/07/2025;7;2025;;;SAP
ET01151;ID0119;4724;HSSE Training;Jr. Staff;Production Group;Training;28/07/2025;30/07/2025;July;Cilacap;3;Aktif;30/07/2025;7;2025;;;SAP
ET01152;ID0637;3409;HSSE Training;Jr. Staff;Production Group;Training;28/07/2025;31/07/2025;July;Jakarta;4;Aktif;31/07/2025;7;2025;;;SAP
ET01153;ID1046;4533;Certification;Jr. Staff;Maintenance Group;Sertifikasi Kompetensi;30/07/2025;30/07/2025;July;Semarang;1;Aktif;30/07/2025;7;2025;;;SAP
ET01154;ID1473;4533;Certification;Staff;Supporting Group;Sertifikasi Kompetensi;30/07/2025;30/07/2025;July;Semarang;1;Aktif;30/07/2025;7;2025;;;SAP
ET01155;ID1343;4533;Certification;Staff;Supporting Group;Sertifikasi Kompetensi;30/07/2025;30/07/2025;July;Semarang;1;Aktif;30/07/2025;7;2025;;;SAP
ET01156;ID1315;4533;Certification;Staff;engineering Group;Sertifikasi Kompetensi;30/07/2025;30/07/2025;July;Semarang;1;Aktif;30/07/2025;7;2025;;;SAP
ET01157;ID0224;4533;Certification;Sr. Staff;Production Group;Sertifikasi Kompetensi;30/07/2025;30/07/2025;July;Semarang;1;Aktif;30/07/2025;7;2025;;;SAP
ET01158;ID1384;4533;Certification;Staff;HSSE Group;Sertifikasi Kompetensi;30/07/2025;30/07/2025;July;Semarang;1;Aktif;30/07/2025;7;2025;;;SAP
ET01159;ID1419;4533;Certification;Staff;Supporting Group;Sertifikasi Kompetensi;30/07/2025;30/07/2025;July;Semarang;1;Aktif;30/07/2025;7;2025;;;SAP
ET01160;ID0288;4533;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;30/07/2025;30/07/2025;July;Semarang;1;Aktif;30/07/2025;7;2025;;;SAP
ET01161;ID0533;4533;Certification;Sr. Staff;Production Group;Sertifikasi Kompetensi;30/07/2025;30/07/2025;July;Semarang;1;Aktif;30/07/2025;7;2025;;;SAP
ET01162;ID1064;4533;Certification;Jr. Staff;Maintenance Group;Sertifikasi Kompetensi;30/07/2025;30/07/2025;July;Semarang;1;Aktif;30/07/2025;7;2025;;;SAP
ET01163;ID1124;4533;Certification;Jr. Staff;Maintenance Group;Sertifikasi Kompetensi;30/07/2025;30/07/2025;July;Semarang;1;Aktif;30/07/2025;7;2025;;;SAP
ET01164;ID0933;4533;Certification;Staff;Maintenance Group;Sertifikasi Kompetensi;30/07/2025;30/07/2025;July;Semarang;1;Aktif;30/07/2025;7;2025;;;SAP
ET01165;ID0505;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01166;ID1312;6321;HSSE Training;Staff;engineering Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01167;ID1450;6321;HSSE Training;Staff;Supporting Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01168;ID1409;6321;HSSE Training;Staff;Supporting Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01169;ID0596;3418;Technical Training;Jr. Staff;Production Group;Mobile Learning;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;;;SAP
ET01170;ID0182;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01171;ID0653;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01172;ID0735;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01173;ID0522;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01174;ID0646;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01175;ID0802;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01176;ID1087;6321;HSSE Training;Jr. Staff;Maintenance Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01177;ID0961;6321;HSSE Training;Jr. Staff;Maintenance Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01178;ID1005;6321;HSSE Training;Jr. Staff;Maintenance Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01179;ID1071;6321;HSSE Training;Jr. Staff;Maintenance Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01180;ID0935;6321;HSSE Training;Jr. Staff;Maintenance Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01181;ID1039;6321;HSSE Training;Jr. Staff;Maintenance Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01182;ID0895;6321;HSSE Training;Staff;Maintenance Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01183;ID0892;6321;HSSE Training;Staff;Maintenance Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01184;ID0907;6321;HSSE Training;Staff;Maintenance Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01185;ID0891;6321;HSSE Training;Staff;Maintenance Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01186;ID0871;6321;HSSE Training;Staff;Maintenance Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01187;ID0882;6321;HSSE Training;Staff;Maintenance Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01188;ID1420;6321;HSSE Training;Staff;Supporting Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01189;ID0562;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01190;ID0319;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01191;ID0343;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01192;ID0568;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01193;ID0186;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01194;ID0344;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01195;ID0437;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01196;ID0289;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01197;ID0253;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01198;ID0331;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01199;ID0499;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01200;ID1003;6321;HSSE Training;Jr. Staff;Maintenance Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01201;ID0440;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01202;ID0314;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01203;ID0354;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01204;ID0318;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01205;ID0320;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01206;ID1143;6321;HSSE Training;Jr. Staff;Maintenance Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01207;ID0187;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01208;ID0606;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01209;ID0247;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01210;ID0565;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01211;ID0742;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01212;ID0548;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01213;ID0463;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01214;ID1239;6321;HSSE Training;Jr. Staff;engineering Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01215;ID1265;930;Technical Training;Jr. Staff;engineering Group;Mobile Learning;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;;;SAP
ET01216;ID1265;914;Technical Training;Jr. Staff;engineering Group;Mobile Learning;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;;;SAP
ET01217;ID0067;3341;Technical Training;Staff;Production Group;Mobile Learning;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;;;SAP
ET01218;ID0067;3418;Technical Training;Staff;Production Group;Mobile Learning;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;;;SAP
ET01219;ID0022;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01220;ID0115;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01221;ID0085;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01222;ID0144;3327;Technical Training;Staff;Production Group;Mobile Learning;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;;;SAP
ET01223;ID0173;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01224;ID0194;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01225;ID0171;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01226;ID0214;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01227;ID0301;308;Certification;Staff;Production Group;Sertifikasi Kompetensi;31/07/2025;31/07/2025;July;Palembang;1;Aktif;31/07/2025;7;2025;;;SAP
ET01228;ID0399;7454;HSSE Training;Staff;Production Group;Mobile Learning;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;;;SAP
ET01229;ID0399;6321;HSSE Training;Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01230;ID0396;3338;Technical Training;Staff;Production Group;Mobile Learning;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;;;SAP
ET01231;ID0381;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01232;ID0387;238;HSSE Training;Jr. Staff;Production Group;Mobile Learning;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;;;SAP
ET01233;ID0387;920;Technical Training;Jr. Staff;Production Group;Mobile Learning;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;;;SAP
ET01234;ID0387;858;Technical Training;Jr. Staff;Production Group;Mobile Learning;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;;;SAP
ET01235;ID0387;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01236;ID0377;922;Technical Training;Staff;Production Group;Mobile Learning;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;;;SAP
ET01237;ID0377;7454;HSSE Training;Staff;Production Group;Mobile Learning;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;;;SAP
ET01238;ID0414;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01239;ID0436;858;Technical Training;Jr. Staff;Production Group;Mobile Learning;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;;;SAP
ET01240;ID0464;308;Certification;Sr. Staff;Production Group;Sertifikasi Kompetensi;31/07/2025;31/07/2025;July;Palembang;1;Aktif;31/07/2025;7;2025;;;SAP
ET01241;ID0480;7454;HSSE Training;Jr. Staff;Production Group;Mobile Learning;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;;;SAP
ET01242;ID0510;308;Certification;Staff;Production Group;Sertifikasi Kompetensi;31/07/2025;31/07/2025;July;Palembang;1;Aktif;31/07/2025;7;2025;;;SAP
ET01243;ID0564;924;Technical Training;Jr. Staff;Production Group;Mobile Learning;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;;;SAP
ET01244;ID0564;3332;Technical Training;Jr. Staff;Production Group;Mobile Learning;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;;;SAP
ET01245;ID0564;3321;Technical Training;Jr. Staff;Production Group;Mobile Learning;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;;;SAP
ET01246;ID0574;7454;HSSE Training;Staff;Production Group;Mobile Learning;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;;;SAP
ET01247;ID0614;3331;HSSE Training;Staff;Production Group;Mobile Learning;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;;;SAP
ET01248;ID0614;3328;Technical Training;Staff;Production Group;Mobile Learning;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;;;SAP
ET01249;ID0622;3321;Technical Training;Jr. Staff;Production Group;Mobile Learning;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;;;SAP
ET01250;ID0626;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01251;ID0638;3337;Technical Training;Jr. Staff;Production Group;Mobile Learning;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;;;SAP
ET01252;ID0638;3338;Technical Training;Jr. Staff;Production Group;Mobile Learning;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;;;SAP
ET01253;ID0638;4665;Technical Training;Jr. Staff;Production Group;Mobile Learning;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;;;SAP
ET01254;ID0638;3419;Technical Training;Jr. Staff;Production Group;Mobile Learning;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;;;SAP
ET01255;ID0638;3420;Technical Training;Jr. Staff;Production Group;Mobile Learning;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;;;SAP
ET01256;ID0638;2703;Technical Training;Jr. Staff;Production Group;Mobile Learning;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;;;SAP
ET01257;ID0638;7454;HSSE Training;Jr. Staff;Production Group;Mobile Learning;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;;;SAP
ET01258;ID0641;3328;Technical Training;Jr. Staff;Production Group;Mobile Learning;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;;;SAP
ET01259;ID0641;3321;Technical Training;Jr. Staff;Production Group;Mobile Learning;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;;;SAP
ET01260;ID0668;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01261;ID0673;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01262;ID0675;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01263;ID0688;3419;Technical Training;Jr. Staff;Production Group;Mobile Learning;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;;;SAP
ET01264;ID0688;940;Technical Training;Jr. Staff;Production Group;Mobile Learning;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;;;SAP
ET01265;ID0688;3421;Technical Training;Jr. Staff;Production Group;Mobile Learning;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;;;SAP
ET01266;ID0692;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01267;ID0693;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
ET01268;ID0191;6321;HSSE Training;Jr. Staff;Production Group;Training;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;;;SAP
